"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/34706817.webp?k=ae56c39e3ba8535b09c8efe97303e71a9ebfa0b49a50572a016549030d2e5012&o=","Great Wolf Lodge Waterpark Resort","Family Suite","Niagara Falls","2 nights, 2 adults","CAD 858","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/10914418.webp?k=ea990b6cb8fa90478309940433f215f66bc873e0fb6649996c568ab0b1ee9e77&o=","Oasis Motel by The Falls","Queen Room","Niagara Falls","2 nights, 2 adults","CAD 198","6.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/169502711.webp?k=373156e15a10f0d4ec0308ecb16096240d8f724bdff9ef59e94ff2f4750b3a7b&o=","The Falls Hotel & Inn","Double Room","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 414","6.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/478904717.webp?k=186164ca03bd8b051d8e5ce6992aae652a149249494317158417c488a8d8d897&o=","Skyline Hotel & Waterpark","Traditional Two Queen - Room Only","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 399","6.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/32329877.webp?k=866a8e124e6ef8ddb98fe17ada58816e34fa473f0e89d998cf4ee3a19c1207c7&o=","Empress Inn and Suites by the Falls","King Room","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 194","5.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/10211132.webp?k=91423ba92590095c47a45fce64513b760583caee0db96b6f1b36c62d14638d2b&o=","Rainbow Bed & Breakfast","Queen Room","Niagara Falls","2 nights, 2 adults","CAD 482","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/10317795.webp?k=b10c8d06f72b31870a327810886f8fdc4033da48ec388dfb326314d4d642e2b5&o=","Rainbow Motor Inn - Fallsview","Queen Room","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 185","5.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/18211961.webp?k=391c76216142f140ee7d11fbb8d366a0b24bdecac7e90e9bb4c264060b5f2dd3&o=","Blue Moon Motel","Quadruple Room","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 220","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/559199162.webp?k=b34824faf50833df7648fc5eb4d99d3ba222ad3b938c62f32acd234f794c1e5c&o=","Private Suite in Niagara Falls","Deluxe Family Suite","Niagara Falls","2 nights, 2 adults","CAD 165","9.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/396854243.webp?k=1555c2894c8b5c05d44bf6f4bfa19a8518bc08a1c17fc1665e59fbe1246f6913&o=","Choice Inn by the falls","Single Queen Suite","Niagara Falls","2 nights, 2 adults","CAD 258","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/132462095.webp?k=2e7010367c05a2d90bb8ac1706cd1706efc8bf3fcc27ba68c511f30605f53934&o=","Super 8 by Wyndham Niagara Falls North","Queen Room with Two Queen Beds - Non-Smoking","Niagara Falls","2 nights, 2 adults","CAD 257","6.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/150815868.webp?k=fdff20bfa67be0c135d6f28b0f4fef3a932e273638921fecab21e02dbf1490b5&o=","Villager Lodge Niagara Falls","Deluxe King Suite","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 318","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/491827523.webp?k=a80297ebd43491226880c0ca9764e365993ab7e1c429529b3e81090587a0f228&o=","Cannery Lofts Niagara","Studio - Disability Access","Niagara Falls","2 nights, 2 adults","CAD 490","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/270537847.webp?k=63602e57f5f9c600ae815ef689cff4fd8726043de112375ece71a9966fefeb69&o=","Quality Inn & Suites","Queen Room with Two Queen Beds - Accessible/Non-Smoking","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 367","5.1"
