"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/294753890.webp?k=206fe1f1c239ee4a633ca87293578fa53025c574ef7c3d0e03c9f51f5c6d91b2&o=","Le 555 Hébergements touristiques","Deluxe Apartment","Old Quebec - Upper Town, Quebec City","2 nights, 2 adults","CAD 605","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/49077733.webp?k=4bd2916068f34781b2f2858f05d2934e3db77b44d21cec6667a70901f5261d5a&o=","Motel Jann","Queen Room","Les Rivières, Quebec City","2 nights, 2 adults","CAD 188","4.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/572859659.webp?k=c2ace0529bfbb172935f3476f0e1a810f72e84e92e5c959e75a2d9f47b1322e1&o=","Hotel Must","Standard Double Room","Sainte-Foy-Sillery, Quebec City","2 nights, 2 adults","CAD 366","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/138587997.webp?k=fc227fccb9bafa9bad84986192a0d959e6eb3c2f22ee53fbc0a931ab2405235b&o=","Hôtel Le Bonne Entente","Distinctive Queen","Sainte-Foy-Sillery, Quebec City","2 nights, 2 adults","CAD 360","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/576832899.webp?k=a964809711f5e034a626ce5614b5455c9d89ffdc839bf21b958f73c820300c9d&o=","Hotel Cap Diamant","King Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 858","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/19317324.webp?k=289007b035e27cd2328d53cb7d6ad85a14fd336afe15aed1937f17f685eca7c8&o=","Hotel Citadelle","Queen Room","Les Rivières, Quebec City","2 nights, 2 adults","CAD 238","6.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/102092606.webp?k=dbff4fbbc740b6897da451ec1a798dacfecafe9d1312ebb62142b8e19bfab843&o=","Petit Hôtel - Café Krieghoff","Queen Bedroom #6","Centre-Ville, Quebec City","2 nights, 2 adults","CAD 405","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/430847037.webp?k=de947b6cdc6d50bda1f66f43b5ebef6bc2765a9a4fac566888307499df441a6c&o=","Les Lofts St-Roch - Par Les Lofts Vieux-Québec","Two-Bedroom Apartment SR101","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 604","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/37594290.webp?k=28f089d642ea7f916890f68246405663ab8e6c3ce80e3d88d60129918509b3b3&o=","Gite Confort","Deluxe Double Room (2 Adults + 1 Child)","Quebec City","2 nights, 2 adults","CAD 280","9.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/93719735.webp?k=b70bb724602bf3ccf1f73ac1cb4cf6d3fb7816a4e0fee848c1f076c6256c34e5&o=","Les Lofts St-Joseph - Par Les Lofts Vieux-Québec","Two-Bedroom Apartment 101","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 683","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/523939083.webp?k=83af602a72a86ba9513bc8e83a90ad33e19afeb41c1bead4ed11c9225d94d2e6&o=","Auberge La Chouette","Queen Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 554","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/136650290.webp?k=2a38f2ef596fdfd9391176e6d87d21189f3b7d7e720cf5dce846acd8e00b6ba3&o=","Auberge Saint-Antoine","One-Bedroom King Suite","Old Quebec, Quebec City","2 nights, 2 adults","CAD 2,140","9.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/86228357.webp?k=89ffc49a203309abdc5abd3966542906b6812dff6bc5ad5bb2def9daaba3b37e&o=","Les Lofts St-Paul - Par Les Lofts Vieux-Québec","One-Bedroom Penthouse P401","Old Quebec, Quebec City","2 nights, 2 adults","CAD 804","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/516789257.webp?k=7a71a6ecabf91dd960cc165e0e76b2d9e6e4a4a258e41f47d7f2341bf3152fdd&o=","Les Lofts 1048","Apartment 206","Old Quebec, Quebec City","2 nights, 2 adults","CAD 832","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/570871551.webp?k=651ab452b352ce46a4ac07113ad7c20d4a5a5d495785a63458ce7c871764b4db&o=","Les Lofts de Vitré - Par Les Lofts Vieux-Québec","Loft","Centre-Ville, Quebec City","2 nights, 2 adults","CAD 329","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/263289563.webp?k=8c625bf12788b2b3a3d618f0c2eb6fbf2d60a11f8281aed284448ee1ee0088d3&o=","Hotel Le Bloc","Deluxe Queen Studio","Centre-Ville, Quebec City","2 nights, 2 adults","CAD 444","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/250675643.webp?k=856fd33816e3a7ca9f838eec7711702ade96a0a386f6741b31e66db9e2e78ba2&o=","Les Lofts St-Pierre - Par Les Lofts Vieux-Québec","Loft - SP305 with Castle View","Old Quebec, Quebec City","2 nights, 2 adults","CAD 755","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/427828345.webp?k=d063eceda439947204d3ecc1faebd2b9e78b808b43d7bfd5eb74432528fccecf&o=","Hôtel & Suites Normandin Québec","Standard Queen Room","Les Rivières, Quebec City","2 nights, 2 adults","CAD 344","8.5"
