"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/576120352.webp?k=ab1ce7facef99b8a64bb39f62b22020b5d997f81920b9953805c1692b675fb4f&o=","Downtown Toronto Condo","One-Bedroom Apartment","The Harbourfront, Toronto","2 nights, 2 adults","CAD 576","7.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/538198229.webp?k=07638d5d0302d723fb22f6aed94ce203dd05fb9fc5b002547d382fa0c0c82420&o=","Newly Renovated Detached Home Near Finch Subway Station","Standard Double Room with Shared Bathroom","North York, Toronto","2 nights, 2 adults","CAD 212","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/581071374.webp?k=2256617777377cd935793d9c4e208e8ac61d684357f9c5c451f7065c01cf381c&o=","Downtown Premium Condo","Two-Bedroom Apartment","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 546","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/575600031.webp?k=b4248b0c9949622c9f2208074e2b8c8ec1ba33ed381f3777e08b519741cd4d45&o=","Revery Toronto Downtown, Curio Collection by Hilton","King Room","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 781","9.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/527031846.webp?k=7c642813196ee721fef2c0e0ce5b806fcc0aca18cc64815beff211493c83cef6&o=","The Hazelton Hotel","Deluxe King Room","Bloor-Yorkville, Toronto","2 nights, 2 adults","CAD 1,236","9.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/185846046.webp?k=515a156b3ba6f1f07112fda96cb6343fe6d961d735a3c0460aadf3f65afd3997&o=","Fairmont Royal York Gold Experience","Fairmont Gold King Room","Financial District, Toronto","2 nights, 2 adults","CAD 1,598","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/540736402.webp?k=015d89da37ff7307ce1ade56afc66fe513398a69994b6dcf3dfb2918851d21ea&o=","Marriott Downtown at CF Toronto Eaton Centre","Guest room, 2 Double","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 698","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/20777430.webp?k=4811d690609dfb29017dbc934bc13d92c5b3ad5675d623799941576cf7fd8606&o=","Toronto Don Valley Hotel and Suites","Deluxe King Room with Balcony","North York, Toronto","2 nights, 2 adults","CAD 358","6.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/461631159.webp?k=c3a14507d22d7bc85eed8b0898eb5b25635f172f8c2504d159ac7e3202392e8a&o=","The Westin Toronto Airport","Traditional, Guest room, 2 Double","Etobicoke, Toronto","2 nights, 2 adults","CAD 508","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/498247542.webp?k=8b21248e017c4ccd26f6a5c557827358e0198f4a4d00a42c96965d3cbdbf9f8b&o=","Downtown Luxury Victorian Retreat","Deluxe Queen Room with Garden View","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 751","9.4"
