"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/470118601.webp?k=f464a1f39ec4c03bd1b133fbf00481beccfdab3d686368d7db55b0455c417f7e&o=","Parc Suites Hotel","Deluxe Queen Suite","Plateau Mont Royal, Montreal","2 nights, 2 adults","CAD 447","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/206521467.webp?k=c2355e33509bd8dac24fabef33f652ac2ea846e1512ff73633bd60d86b9f19c0&o=","Auberge du Vieux Port by Gray Collection","Deluxe Queen Room with St. Paul Street View","Old Montreal, Montreal","2 nights, 2 adults","CAD 830","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/408668337.webp?k=dff8400129178914d9f17ef468e1fc9091d740304b11aa3ff1d3b84471b23edf&o=","Le 402","Queen Room with Shared Bathroom","Old Montreal, Montreal","2 nights, 2 adults","CAD 206","6.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/177477047.webp?k=4ad258e12164c74f80177aec1d725285cfa0e8ededb3befc3d8b507ee30947f5&o=","Montreal Authentic appartment","Two-Bedroom Apartment","Hochelaga-Maisonneuve, Montreal","2 nights, 2 adults","CAD 257","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/326127505.webp?k=d7a40db528f58d3bdcb407290f8f6e30656cfa1a08f565575405afe1cc151c64&o=","Auberge Alternative","Basic Triple Room with Shared Bathroom","Old Montreal, Montreal","2 nights, 2 adults","CAD 348","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/325599035.webp?k=716325ec8589ad49559153e901854f918a60899f328e58436751d4f829414ff3&o=","Bakan - Sainte Catherine","Loft Suite","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 374","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/360039118.webp?k=557101f119906d5bde402326970b7c1876d6115a8c37ff2f656a482b2603ba75&o=","Le Petit Hôtel Vieux-Montréal - Saint-Paul by Gray Collection","Small room","Old Montreal, Montreal","2 nights, 2 adults","CAD 681","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/388989944.webp?k=e78130a3843c131809a325bf4712353858a11610858203f0f6b9c5735fc24f79&o=","Le Sand & Stone Hotel","Double Room with Shared Bathroom","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 266","6.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/485820260.webp?k=f372664dade99a1ae479d1136c2f5bc5fa50e4acfca1f220a5117d1a443919f9&o=","Vogue Hotel Montreal Downtown, Curio Collection by Hilton","Deluxe King Room","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 816","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/104925394.webp?k=4bb9474c688f09081c071ddf7c53c70346f63624b947adffe399da1e5fe229b4&o=","Terrasse Royale Hotel","Deluxe King Studio","Montreal","2 nights, 2 adults","CAD 447","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/465587753.webp?k=8f425fe54243800781505681c53acf999469a41013d06c91943c77c7abba8cd6&o=","Residence Inn by Marriott Montreal Midtown","King Studio with Sofa Bed","Montreal","2 nights, 2 adults","CAD 560","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/453377444.webp?k=36994ea86e5ca64a3fe67434e51e20abc096e0c334814c91b3edfe80daa250d8&o=","Renaissance Montreal Downtown Hotel","King Room","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 588","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/479266543.webp?k=7db080336e424076f8b8b1775c5fbef57f9eacb23b47f4f1e18ed52c1ca32a63&o=","Hôtel de l'ITHQ","La Classique","Plateau Mont Royal, Montreal","2 nights, 2 adults","CAD 557","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/421257606.webp?k=22123372def61a740235ec264e5e30a4aa63fd5a992bd57f444f34cf5738eaa9&o=","Deluxe Suites Downtown Montreal","Deluxe Double Room with Shower","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 403","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/73947232.webp?k=fcd070beb1e2fd41b7392c5fdf34a28dd559269a434353385a4ce7b4a5e43891&o=","Boutique Lofts Milton Parc by Simplissimmo","One-Bedroom Loft 1203","Plateau Mont Royal, Montreal","2 nights, 2 adults","CAD 436","7.9"
